000010000,2.435546875,-2.234375,0.8515625,-2.396484375,-19.21875,-2.904296875,1.0771484375,-2.1953125,0.3349609375
020011000,-3.421875,-12.53125,-4.5703125,-0.0265045166015625,-12.375,-12.609375,-4.53125,-4.40234375,-3.478515625
000210010,-4.26171875,-0.11724853515625,-4.6015625,-11.828125,-12.140625,-3.59765625,-3.369140625,-11.90625,-2.927734375
012210010,0.0,-10.0,-10.0,-10.0,-10.0,0.0,0.0,-10.0,0.0
000000000,6.67578125,8.328125,7.1953125,8.8828125,15.71875,8.203125,9.828125,7.9296875,7.8671875
000001020,-0.0201568603515625,0.07867431640625,6.45703125,0.0765380859375,0.71728515625,-11.3125,-0.0160675048828125,-11.7421875,0.041168212890625
000011022,-0.2010498046875,-0.187744140625,-0.17041015625,16.03125,-10.6796875,-10.203125,0.429931640625,-10.5859375,-10.6796875
001011222,0.0,0.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0,-10.0
010000000,14.265625,-19.21875,1.1220703125,1.2919921875,10.8828125,0.71728515625,2.302734375,0.79248046875,2.3359375
010201000,0.04705810546875,-10.6796875,-0.0068206787109375,-10.3984375,-0.00665283203125,-10.6796875,1.080078125,-0.003940582275390625,-0.00876617431640625
210211000,-11.484375,-12.21875,-0.474853515625,-10.9609375,-11.140625,-11.2265625,19.125,0.97216796875,-1.42578125
210211012,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0
011002000,0.211669921875,-10.6796875,-10.3984375,-0.7333984375,-0.1033935546875,-10.5859375,-0.599609375,-0.220947265625,-0.39599609375
111202000,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,0.0,0.0,0.0
001010002,-6.32421875,-4.53125,-13.171875,-5.25,-12.21875,-6.12890625,0.43896484375,-6.75390625,-13.3125
000001000,14.1796875,1.3740234375,1.859375,0.444091796875,10.3984375,-19.21875,1.15625,0.65771484375,3.013671875
000201001,-0.57958984375,-0.0199737548828125,0.57373046875,-10.6796875,0.0212249755859375,-10.7734375,-0.1981201171875,-0.2000732421875,-10.203125
100221001,-11.484375,-0.748046875,11.890625,-11.7421875,-11.140625,-11.828125,-1.0400390625,-0.96826171875,-12.296875
001020000,-0.07440185546875,0.1240234375,-18.34375,5.875,-18.171875,0.006977081298828125,-0.0322265625,-0.0872802734375,-0.1253662109375
000020001,-0.078125,5.50390625,-0.1146240234375,-0.048583984375,-17.953125,-0.0262451171875,-0.06982421875,-0.0209503173828125,-17.953125
000020121,-3.986328125,-0.10931396484375,-3.98046875,-4.296875,-12.0625,-3.326171875,-12.140625,-11.984375,-12.6796875
021020121,0.0,-10.0,-10.0,0.0,-10.0,0.0,-10.0,-10.0,-10.0
000020010,7.13671875,-0.1424560546875,-0.0859375,-0.032684326171875,-18.375,-0.054229736328125,-0.06268310546875,-18.34375,-0.1319580078125
000120000,-0.0870361328125,0.0014066696166992188,6.6953125,-18.0625,-17.765625,-0.17236328125,0.06500244140625,-0.049407958984375,-0.05633544921875
000120012,-0.00386810302734375,-1.365234375,-0.400146484375,-10.203125,-10.3984375,-0.98486328125,-0.98486328125,-10.3046875,-10.1015625
210120012,-10.0,-10.0,0.0,-10.0,-10.0,0.0,0.0,-10.0,-10.0
000020100,-0.037506103515625,6.09375,-0.06317138671875,0.0418701171875,-17.9375,-0.07196044921875,-17.921875,-0.10223388671875,-0.08416748046875
100120200,-11.90625,-3.15625,-0.1300048828125,-11.7421875,-11.828125,-4.4453125,-11.5703125,-4.30859375,-5.23046875
102120210,-10.0,0.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,0.0
201020010,-10.6796875,-1.552734375,-10.3984375,-0.7900390625,-10.4921875,-0.2010498046875,-0.7919921875,-10.4921875,0.17724609375
000021000,-0.03936767578125,9.3203125,-0.06536865234375,-0.18310546875,-18.109375,-18.15625,-0.06658935546875,-0.043060302734375,-0.027130126953125
012021000,-4.140625,-12.453125,-13.3125,-4.71484375,-11.828125,-12.21875,-0.068603515625,-5.20703125,-4.59375
012021201,0.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,0.0,-10.0
000100000,6.29296875,1.181640625,1.6083984375,-19.21875,16.609375,0.7978515625,0.93701171875,1.712890625,3.203125
000120100,17.515625,0.1346435546875,-1.162109375,-15.6171875,-16.375,-2.2421875,-15.9453125,0.919921875,3.42578125
200110000,-19.21875,-17.921875,-17.28125,-19.21875,-19.21875,3.4765625,-17.859375,-17.9375,-18.140625
001010200,2.880859375,-0.072509765625,-12.9609375,-0.425048828125,-12.375,-0.0684814453125,-13.2421875,-0.52783203125,-0.037750244140625
121010200,-10.5859375,-10.3046875,-10.203125,-0.39501953125,-10.3984375,-1.7333984375,-10.3046875,-1.5478515625,0.4375
121210201,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,0.0,-10.0
200010001,-19.21875,-11.03125,0.49951171875,-10.5078125,-19.21875,-2.044921875,1.6904296875,-2.265625,-19.21875
212010001,-19.21875,-19.21875,-19.21875,-18.1875,-19.21875,-18.453125,-17.765625,-0.18896484375,-19.21875
020010001,-8.578125,-12.375,-8.5625,-8.6484375,-12.609375,-8.578125,-8.5859375,-8.46875,-12.6796875
100000200,-11.5703125,6.43359375,0.047943115234375,-0.005336761474609375,0.339111328125,-0.00951385498046875,-12.21875,-0.01515960693359375,0.015594482421875
110002200,-10.3046875,-10.3984375,8.2109375,0.00666046142578125,0.0056915283203125,-10.0,-10.3046875,0.0018482208251953125,0.00847625732421875
112002210,-10.0,-10.1015625,-10.1015625,-0.2010498046875,0.39599609375,-10.0,-10.0,-10.1015625,0.0
000102000,-0.00760650634765625,-0.0023288726806640625,-0.0167083740234375,-11.984375,0.054168701171875,-11.828125,5.828125,-0.0168609619140625,-0.01125335693359375
010102020,-6.115436553955078e-05,-10.203125,-0.00199127197265625,-10.3984375,-0.002040863037109375,-10.0,-4.0471553802490234e-05,-10.0,-0.0029163360595703125
112102020,-10.0,-10.0,-10.0,-10.0,-0.1904296875,-10.0,0.198974609375,-10.203125,0.0
000112000,3.392578125,-0.12225341796875,0.00823974609375,-12.140625,-12.0625,-11.5703125,-0.0282135009765625,-0.176025390625,-0.03692626953125
100112200,-10.4921875,-0.77197265625,-1.17578125,-10.6796875,-10.5859375,-10.7734375,-10.3984375,-0.58056640625,3.759765625
001000000,5.6953125,0.88427734375,-19.21875,-0.2325439453125,16.015625,1.611328125,1.6591796875,0.331298828125,2.27734375
011000002,4.5390625,-10.4921875,-10.6796875,-0.40478515625,-0.3818359375,-0.392822265625,0.00936126708984375,-0.0010204315185546875,-10.8671875
011010022,-0.400146484375,-10.1015625,-10.1015625,-0.400146484375,-10.203125,-0.2010498046875,3.125,-10.0,-10.3046875
100010200,-12.53125,-5.83203125,-5.640625,-4.99609375,-13.5078125,-6.75390625,-13.3828125,-5.234375,0.362548828125
100210201,-10.0,0.0,0.0,-10.0,-10.0,0.0,-10.0,0.0,-10.0
000000010,14.546875,1.6240234375,0.779296875,0.8974609375,10.4375,1.177734375,2.2265625,-19.21875,3.322265625
000200011,0.0018482208251953125,-0.003009796142578125,-0.389404296875,-10.4921875,0.1578369140625,-0.391357421875,1.140625,-10.8671875,-10.6796875
012010000,-6.34765625,-13.4453125,-12.890625,-5.43359375,-13.1015625,-5.7265625,-5.66796875,0.55029296875,-5.390625
212010010,-10.0,-10.0,-10.0,0.0,-10.0,0.0,0.0,-10.0,0.0
002010001,3.482421875,-7.109375,-12.6796875,-6.44140625,-12.890625,-6.12890625,-7.14453125,-4.0703125,-13.4453125
122010001,-10.0,-10.0,-10.0,0.0,-10.0,0.0,0.0,0.0,-10.0
000210001,-8.1953125,-8.2734375,-8.2578125,-12.375,-11.65625,-8.28125,-8.3359375,-8.4375,-12.0625
220111000,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,0.0,0.0,0.0
020010100,-7.46484375,-13.3828125,-7.44140625,-7.54296875,-12.6796875,-7.46875,-12.296875,-7.46484375,-7.45703125
021012100,0.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,0.0,0.0
001210000,-6.76953125,-6.73046875,-13.171875,-12.375,-12.140625,-6.62890625,-6.49609375,-6.7265625,-6.703125
000000001,7.03515625,-0.525390625,2.07421875,0.525390625,16.53125,1.05859375,2.05859375,1.6455078125,-19.21875
010000201,6.62890625,-10.7734375,0.0276947021484375,0.0018167495727539062,0.006488800048828125,-0.005031585693359375,-10.8671875,-0.005100250244140625,-10.7734375
